UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Carl T. Bergstrom,@CT_Bergstrom,2020-11-26T06:44:26.000Z,"Carl T. Bergstrom
@CT_Bergstrom
·
Nov 26, 2020","Good news: the Moderna and Pfizer vaccines look to be at least 90% effective in preventing Covid disease.

Bad news: With more than 10 times as many cases in the US today as in June, you were safer out in public then without the vaccine than you'd be in public today WITH one.
130
831
2.4K",,130,831,2.4K,[],https://twitter.com/CT_Bergstrom/status/1331851287122505729
pierre,@pierre_ie,2020-11-27T21:57:22.000Z,"pierre
@pierre_ie
·
Nov 27, 2020","pfizer when saoirse from tralee used their vaccine instead of moderna’s
1
21
301",🦈,1,21,301,[],https://twitter.com/pierre_ie/status/1332443422670655488
john,@jmce95,2020-11-28T00:05:16.000Z,"john
@jmce95
·
Nov 27, 2020","moderna and pfizer when they find out that rock is the best medicine #LateLateToyShow
From 
burgey
4
91
1K",,4,91,1K,['https://pbs.twimg.com/ext_tw_video_thumb/1258373537800302593/pu/img/Mj5q4XKHqu8NPisy.jpg'],https://twitter.com/jmce95/status/1332475611059789824
Maggie Haberman,@maggieNYT,2020-11-29T15:55:11.000Z,"Maggie Haberman
@maggieNYT
·
Nov 29, 2020","The president credits himself with vaccine development. Moderna timeline shows it began working on a vaccine while the president was still denying the virus was spreading in the US.
1.2K
12.4K
69.7K",,1.2K,12.4K,69.7K,[],https://twitter.com/maggieNYT/status/1333077055169302530
Moderna,@moderna_tx,2020-11-30T21:57:11.000Z,"Moderna
@moderna_tx
·
Nov 30, 2020","Update: Moderna’s data for the Emergency Use Authorization request for mRNA-1273 has been submitted to the U.S. FDA.
53
534
1.8K",,53,534,1.8K,[],https://twitter.com/moderna_tx/status/1333530539781984259
Justin Trudeau,@JustinTrudeau,2020-12-01T21:03:25.000Z,"Justin Trudeau
@JustinTrudeau
·
Dec 1, 2020
Officiel du gouvernement - Canada","Update: Johnson & Johnson have submitted their vaccine candidate to Health Canada for review. Potential vaccines from Pfizer-BioNTech, AstraZeneca-Oxford, and Moderna are already under review - and if it’s safe and approved, we are guaranteed some of Moderna’s first batch.
412
1.1K
8.2K",,412,1.1K,8.2K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/JustinTrudeau/status/1333879396260843522
SouthernHomo,@SouthernHomo,2020-12-02T22:40:18.000Z,"SouthernHomo
@SouthernHomo
·
Dec 2, 2020","Miss Rona: Y'all think you can get rid of me???

Moderna and Pfizer:
GIF
38
272",,,38,272,['https://pbs.twimg.com/tweet_video_thumb/DsAPHaVX0AAIBd7.jpg'],https://twitter.com/SouthernHomo/status/1334266167687585793
Quizás: Phillip,@MajorPhilebrity,2020-12-03T23:12:48.000Z,"Quizás: Phillip
@MajorPhilebrity
·
Dec 3, 2020","“With Moderna and Pfizer prepping for widespread distribution, I couldn’t help but wonder: If a vaccine could be put through trial and error to get approval in just 6 months, how come, after all these years, Big still didn’t approve of me?”
3
53
340",,3,53,340,[],https://twitter.com/MajorPhilebrity/status/1334636736283090945
Governor Sisolak,@GovSisolak,2020-12-04T20:24:44.000Z,"Governor Sisolak
@GovSisolak
·
Dec 4, 2020","IMPORTANT VACCINATION UPDATE: The State is set to receive an allocation of more than 164,000 doses throughout the month of December. The allocation is set to include 91,650 doses of Pfizer vaccine and 72,500 doses from Moderna. Read more below:
117
171
514",,117,171,514,[],https://twitter.com/GovSisolak/status/1334956825117040641
Onye Nkuzi,@cchukudebelu,2020-12-05T10:31:40.000Z,"Onye Nkuzi
@cchukudebelu
·
Dec 5, 2020","The Nigerian political and business elite will procure the Pfizer, Moderna, Astra Zeneca vaccines for themselves, when they are ready;

And leave ""Bill Gates"" to do the same for ordinary Nigerians. (Bill Gates ""the Anti-Christ"").
16
362
737",,16,362,737,[],https://twitter.com/cchukudebelu/status/1335169966233055232
Noubar,@NoubarAfeyan,2020-12-06T04:07:56.000Z,"Noubar
@NoubarAfeyan
·
Dec 5, 2020","How Moderna’s Vaccine Works - The New York Times
nytimes.com
How Moderna’s Vaccine Works
Two shots can prime the immune system to fight the coronavirus.
6
83
326",,6,83,326,[],https://twitter.com/NoubarAfeyan/status/1335435782849507328
Amy Siskind,@Amy_Siskind,2020-12-07T20:43:37.000Z,"Amy Siskind
@Amy_Siskind
·
Dec 7, 2020","The CEOs of Pfizer and Moderna have rejected invitations from Trump to appear at a White House “Vaccine Summit” on Tuesday. 

womp womp.
statnews.com
Pfizer, Moderna decline invitations to White House 'Vaccine Summit'
The Trump administration invited the leading Covid-19 vaccine manufacturers to a celebratory “vaccine summit” on Tuesday. Neither will attend.
365
1.9K
8K",,365,1.9K,8K,[],https://twitter.com/Amy_Siskind/status/1336048744316497923
TigerTamer,@MedicVet68,2020-12-08T21:17:50.000Z,"TigerTamer
@MedicVet68
·
Dec 8, 2020","LATEST BREAKING NEWS, BOTH CNN AND MSNBC, Reporting the DT. ADMIN. Turned down to hold 500 MIL. doses of the VACCINE by both Pfizer and Moderna. This America 1st, is America Last, PLAYING GOLF AND LYING IS WAAAAAY MORE IMPORTANT! LOCK HIM UP NOW!!
44
398
987",,44,398,987,[],https://twitter.com/MedicVet68/status/1336419742542950401
Gavin Newsom,@GavinNewsom,2020-12-09T23:55:45.000Z,"Gavin Newsom
@GavinNewsom
·
Dec 9, 2020","#COVID19 VACCINE UPDATE:

CA is now expecting approx. 672,000 doses of the Moderna vaccine in the next few weeks.

The first shipment of Pfizer will arrive in the next week.

Healthcare workers and long term care residents will be receiving the first doses.

Hope is on the way.
1K
2.1K
17.8K",,1K,2.1K,17.8K,[],https://twitter.com/GavinNewsom/status/1336821868406267904
Ilan Schwartz MD PhD,@GermHunterMD,2020-12-10T21:51:18.000Z,"Ilan Schwartz MD PhD
@GermHunterMD
·
Dec 10, 2020","Moderna looking on as Pfizer‘s mRNA vaccine gains approval in the UK, Canada, and (soon) the US https://twitter.com/buitengebieden_/status/1330932532850855939/video/1…
7
17
105",,7,17,105,[],https://twitter.com/GermHunterMD/status/1337152941396877314
Moderna,@moderna_tx,2020-12-11T21:37:06.000Z,"Moderna
@moderna_tx
·
Dec 11, 2020","We just announced the U.S. gov't has exercised the 1st option for an additional 100 million doses of our COVID-19 vaccine candidate, which will be delivered in Q2 2021. Read more: https://buff.ly/37ag2kD
46
253
736",,46,253,736,[],https://twitter.com/moderna_tx/status/1337511754373484545
Carey O'Donnell,@ecareyo,2020-12-12T19:57:10.000Z,"Carey O'Donnell
@ecareyo
·
Dec 12, 2020","Someone who named their children Moderna and Pfizer
4
42
455",,4,42,455,['https://pbs.twimg.com/ext_tw_video_thumb/1337848909406748674/pu/img/Qzk0nE6TOeXZ1NLI.jpg'],https://twitter.com/ecareyo/status/1337848991841542144
David Harris,@DavidHarrisAJC,2020-12-13T15:21:29.000Z,"David Harris
@DavidHarrisAJC
·
Dec 13, 2020","Founder of Moderna, which has a COVID vaccine, is Armenian born in Lebanon, immigrant to US. 

Moderna Chief Medical Officer is Israeli living in US. 

BioNTech/Pfizer vaccine developers are Turkish Muslim immigrants to Germany. 

Pfizer CEO is a Greek Jew.

Interdependent world!
431
3.2K
10.6K",,431,3.2K,10.6K,[],https://twitter.com/DavidHarrisAJC/status/1338142000919482368
Solomon Georgio,@solomongeorgio,2020-12-14T17:35:27.000Z,"Solomon Georgio
@solomongeorgio
·
Dec 14, 2020","Dr. Kizzmekia Corbett, a black woman, was a key scientist behind the Moderna vaccine. Dolly Parton helped fund that same vaccine. My gay black ass was part of the clinical trial. This is the new circle of life. Any questions?
76
510
5.6K",,76,510,5.6K,[],https://twitter.com/solomongeorgio/status/1338538101988212739
Justin Trudeau,@JustinTrudeau,2020-12-15T23:09:07.000Z,"Justin Trudeau
@JustinTrudeau
·
Dec 15, 2020
Officiel du gouvernement - Canada","Update: We’ve secured our second agreement for early doses of COVID-19 vaccines, this time with Moderna. We’ll receive up to 168,000 doses of their vaccine before the end of the month, pending approval from 
@GovCanHealth
.
326
772
6.8K",,326,772,6.8K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/JustinTrudeau/status/1338984461871013893
jeff (jeff’s version),@thecultureofme,2020-12-16T19:10:15.000Z,"jeff (jeff’s version)
@thecultureofme
·
Dec 16, 2020","Moderna and Pfizer in NYC this week
1
16
93",,1,16,93,['https://pbs.twimg.com/ext_tw_video_thumb/1339286666805121025/pu/img/2e10P5HSeDV1gBhG.jpg'],https://twitter.com/thecultureofme/status/1339286738657808386
Luke O'Neill,@laoneill111,2020-12-17T23:52:08.000Z,"Luke O'Neill
@laoneill111
·
Dec 17, 2020","Great news tonight- FDA advisory panel endorses Moderna vaccine by 20-0 with one abstention. The world now has 2 vaccines against Covid19 with huge efficacy that have passed stringent safety requirements. 

https://google.com/amp/s/www.cnbc.com/amp/2020/12/17/moderna-covid-vaccine-fda-panel-recommends-emergency-approval.html…
149
1.6K",,,149,1.6K,[],https://twitter.com/laoneill111/status/1339720064367517699
"Leana Wen, M.D.",@DrLeanaWen,2020-12-18T22:39:34.000Z,"Leana Wen, M.D.
@DrLeanaWen
·
Dec 18, 2020","The differences between the Pfizer and Moderna #covid19 vaccines are primarily in storage requirements and ease of distribution. They are both safe and highly efficacious. People should receive whatever vaccine they are offered.
11
48
250",,11,48,250,['https://pbs.twimg.com/ext_tw_video_thumb/1340064123846094848/pu/img/i1rNnTe1QF4TfErg.jpg'],https://twitter.com/DrLeanaWen/status/1340064187331072001
Leonardo Jacobs,@_leolionheart,2020-12-19T23:20:17.000Z,"Leonardo Jacobs
@_leolionheart
·
Dec 19, 2020","Covid vaccine: You can't sue Pfizer or Moderna over side effects https://cnbc.com/2020/12/16/covid-vaccine-side-effects-compensation-lawsuit.html…
1
24
23",,1,24,23,[],https://twitter.com/_leolionheart/status/1340436823785484290
CBS News,@CBSNews,2020-12-20T21:39:45.000Z,"CBS News
@CBSNews
·
Dec 20, 2020","WATCH: The first FedEx truck carrying the initial shipments of Moderna’s COVID-19 vaccine left a distribution center in Mississippi on Sunday. https://cbsn.ws/3rcVobD
34
131
636",,34,131,636,['https://pbs.twimg.com/amplify_video_thumb/1340773858220105729/img/yNVSnC7cs24uf275.jpg'],https://twitter.com/CBSNews/status/1340773911043203077
hussein kanji,@hkanji,2020-12-21T23:56:50.000Z,"hussein kanji
@hkanji
·
Dec 21, 2020","The UK is paying $37 per dose of the Moderna vaccine. The EU is paying $18 per dose. Both buyers ordered 40m doses. The EU offered the UK to join its buying consortium, but the UK turned them down. This is the team negotiating Brexit terms of trade.
telegraph.co.uk
Belgian minister mistakenly reveals prices EU negotiated for Covid-19 vaccines
The price per dose is significantly lower than the pharmaceutical companies had advertised
569
11.4K
24.1K",,569,11.4K,24.1K,[],https://twitter.com/hkanji/status/1341170796392312835
NIH,@NIH,2020-12-22T23:01:54.000Z,"NIH
@NIH
·
Dec 22, 2020","Today, 
@NIAIDNews
 Director Dr. Anthony Fauci received 
@moderna_tx
’s #COVID19 vaccine, co-developed w/ #NIH. Here’s why he chose to #SleeveUp.  Photo courtesy of 
@AP
.
32
175
486",⬇,32,175,486,[],https://twitter.com/NIH/status/1341519360708337664
john-john,@bennnnst,2020-12-23T21:08:32.000Z,"john-john
@bennnnst
·
Dec 23, 2020","my plan is to get one shot of pfizer and one shot of moderna aka the arnold palmer
105
10.8K
136.6K",,105,10.8K,136.6K,[],https://twitter.com/bennnnst/status/1341853220436647942
Justin Trudeau,@JustinTrudeau,2020-12-24T20:19:22.000Z,"Justin Trudeau
@JustinTrudeau
·
Dec 24, 2020
Officiel du gouvernement - Canada","The first doses of Moderna’s COVID-19 vaccine have arrived in Canada. These are part of the 168,000 doses we’ll be getting before the end of the month, and part of the 40 million doses we’re guaranteed from Moderna overall.
560
1.1K
8.1K",,560,1.1K,8.1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/JustinTrudeau/status/1342203233280913411
The New York Times,@nytimes,2020-12-25T20:45:02.000Z,"The New York Times
@nytimes
·
Dec 25, 2020","A Boston physician said he developed a severe allergic reaction after receiving Moderna’s coronavirus vaccine on Thursday. He self-administered his EpiPen and recovered quickly. Severe allergic reactions from the vaccine remain a rarity, experts said.
nytimes.com
Boston Doctor Reports Serious Allergic Reaction After Getting Moderna’s Covid Vaccine
The patient, who has a severe shellfish allergy, recovered quickly with treatment. Until now, reports of severe reactions had been linked to the Pfizer vaccine.
661
818
1.4K",,661,818,1.4K,[],https://twitter.com/nytimes/status/1342572082534756354
s,@salvucciodamico,2020-12-26T22:25:51.000Z,"s
@salvucciodamico
·
Dec 26, 2020","Just got my first dose of the COVID-19 vaccine from Moderna!!
37
52
3.7K",,37,52,3.7K,[],https://twitter.com/salvucciodamico/status/1342959839073300480
"Puneet Bhargava, MD, FSAR, FAUR",@bhargp,2020-12-27T16:26:04.000Z,"Puneet Bhargava, MD, FSAR, FAUR
@bhargp
·
Dec 27, 2020","Early morning Sunday, in line to get my #COVIDー19 #Moderna #vaccine
18
16
251",,18,16,251,[],https://twitter.com/bhargp/status/1343231684246818817
Dr. Ali Nouri,@AliNouriPhD,2020-12-28T18:09:14.000Z,"Dr. Ali Nouri
@AliNouriPhD
·
Dec 28, 2020","1/Next US Vaccine:
@Novavax
 began Phase 3 Trial. KEY difference: While Moderna/Pfizer deliver genetic material (mRNA) that our cells subsequently turn into Spike protein, #Novavax delivers the Spike protein directly. To do that, they first have to make Spike protein in a lab
27
480
890",📌 💉 🧵,27,480,890,[],https://twitter.com/AliNouriPhD/status/1343620035219255296
Moderna,@moderna_tx,2020-12-29T21:12:12.000Z,"Moderna
@moderna_tx
·
Dec 29, 2020","We just confirmed that the Company is engaged in discussions with the government of South Korea to potentially provide 40 million or more doses of the Moderna COVID-19 Vaccine. Read more: https://buff.ly/3hq48Xk
25
412
542",,25,412,542,[],https://twitter.com/moderna_tx/status/1344028467000733696
Robin APRN CHPN,@maui_nurtures,2020-12-30T19:47:23.000Z,"Robin APRN CHPN
@maui_nurtures
·
Dec 30, 2020","Did it. No turning back now. Got the vaccine #Moderna #COVIDvaccinated. I’ll keep you posted on any after effects.
28
19
323",,28,19,323,[],https://twitter.com/maui_nurtures/status/1344369510569033728
Charlie Bilello,@charliebilello,2020-12-31T21:58:03.000Z,"Charlie Bilello
@charliebilello
·
Dec 31, 2020","2020 Returns...
Tesla $TSLA: +743%
Peloton $PTON: +434%
Moderna $MRNA: +434%
Zoom $ZM: +396%
Bitcoin: +304%
$AAPL: +82%
$AMZN: +76%
Nasdaq 100 $QQQ: +49%
$MSFT: +43%
$GOOGL: +31%
Gold: +24%
Small Caps $IWM: +20%
S&P $SPY: +18%
LT Treasuries $TLT: +18%
Bonds $AGG: +7%
Oil: -21%
100
1K
3.6K",,100,1K,3.6K,[],https://twitter.com/charliebilello/status/1344764784839962629
Angry Staffer,@Angry_Staffer,2021-01-01T19:39:39.000Z,"Angry Staffer
@Angry_Staffer
·
Jan 1","42 people in West Virginia accidentally given Regeneron antibody treatment instead of Moderna vaccine.
abcnews.go.com
42 people in West Virginia mistakenly given Regeneron antibody treatment instead of the coronavirus...
Forty-two people were mistakenly given the Regeneron monoclonal antibody treatment instead of the Moderna vaccine, the West Virginia National Guard said Thursday.
259
560
1.2K",,259,560,1.2K,[],https://twitter.com/Angry_Staffer/status/1345092340944429057
"Leslie Kim, MD, MPH",@DrLeslieKim,2021-01-02T19:24:51.000Z,"Leslie Kim, MD, MPH
@DrLeslieKim
·
Jan 2","I am a full-time academic surgeon.

I am a facial nerve specialist who treats patients with Bell’s Palsy sequelae. 

I have fillers in my face.

I am 32 weeks pregnant. 

And I got my first 
@moderna_tx
 vaccine against COVID-19 today!  

 A thread on why:
61
396
2.3K",🧵,61,396,2.3K,[],https://twitter.com/DrLeslieKim/status/1345451005362761728
"uché blackstock, md",@uche_blackstock,2021-01-03T18:30:51.000Z,"uché blackstock, md
@uche_blackstock
·
Jan 3","It’s Day 3 after my moderna_tx #COVID19 vaccine. 

I’m still here. Still Black. Still healthy. Still practicing infection prevention measures. No arm soreness. I return the last week of January for my second shot. 

#BlackandVaccinated
77
304
3.5K",,77,304,3.5K,[],https://twitter.com/uche_blackstock/status/1345799802089517057
TRUTH Leader,@leader_truth,2021-01-04T20:20:40.000Z,"TRUTH Leader
@leader_truth
·
Jan 4","DANGERS OF COVID-19 VACCINES!

Dr Stella Emmanuel warns about the danger of the Covid 19 Vaccine by Pfizer and Moderna

#COVID19 #Covid #coronavirus #CovidVaccine 
#vaccinations #VacunaCOVID19 
#VaccineStrategy #NewWorldOrder
62
712
1K",,62,712,1K,['https://pbs.twimg.com/ext_tw_video_thumb/1346189708540391424/pu/img/2_luM7g2ggpmSNE9.jpg'],https://twitter.com/leader_truth/status/1346189828413665285
Jasleen,@jasleenkaurrrr,2021-01-05T20:31:39.000Z,"Jasleen
@jasleenkaurrrr
·
Jan 5","Moderna covid vaccine round 1 chak ditte fatte 
15
8
327",✅,15,8,327,[],https://twitter.com/jasleenkaurrrr/status/1346554980640034816
Tara Haelle,@tarahaelle,2021-01-06T17:19:47.000Z,"Tara Haelle
@tarahaelle
·
Jan 6","Woohoo! I got my first dose of the Moderna vaccine!
38
14
842",,38,14,842,[],https://twitter.com/tarahaelle/status/1346869083959160834
WikiVictorian,@wikivictorian,2021-01-07T23:25:48.000Z,"WikiVictorian
@wikivictorian
·
Jan 7","The Swan, No. 1, Group IX/SUW, by Swedish painter Hilma af Klint (1915). Moderna Museet.
76
306",,,76,306,[],https://twitter.com/wikivictorian/status/1347323582129516545
Zaid Hamid,@ZaidZamanHamid,2021-01-08T19:59:16.000Z,"Zaid Hamid
@ZaidZamanHamid
·
Jan 8","Please don't make me live like this..

#TrumpRally 
#COVID19 
#Pfizer 
#Moderna 
#ZombieApocalypse
11
132
307",🤨 🥴,11,132,307,[],https://twitter.com/ZaidZamanHamid/status/1347633992091262979
Ofe Egusi and Bread,@madee_laine,2021-01-09T23:10:44.000Z,"Ofe Egusi and Bread
@madee_laine
·
Jan 9","So as a nursing student on clinical rotations, I got a chance to get the Moderna COVID-19 vaccine (first dose). And I’ll be documenting any symptoms/reactions on here
21
133
373",✨ ❤,21,133,373,[],https://twitter.com/madee_laine/status/1348044564238626816
Oliver Moody,@olivernmoody,2021-01-10T19:26:51.000Z,"Oliver Moody
@olivernmoody
·
Jan 10","If this Spiegel piece on the EU's vaccine strategy is accurate, its contents are pretty explosive:
1. Relative to its population Germany is getting 60% more doses of the Moderna vaccine than other member states;
2. Germany and France are also getting ...
spiegel.de
Corona-Impfstoff: Deutschland sichert sich zusätzlichen Impfstoff – auf Kosten anderer Staaten
Die EU wollte beim Einkauf von Impfstoffen Einigkeit demonstrieren. Nun verstärkt sich der Eindruck, die Deutschen gingen zunehmend egoistisch vor.
54
600
620",,54,600,620,[],https://twitter.com/olivernmoody/status/1348350611343945729
Robin Goodfellow,@R_Good_Fellow_1,2021-01-11T22:56:38.000Z,"Robin Goodfellow
@R_Good_Fellow_1
·
Jan 11","What Moderna and Pfizer have created is not a ""vaccine"" either in function or legal definition. 

What they've created is a synthetic pathogen.
https://lbry.tv/$/embed/Dr-David-Martin-Explains-Covid-Vaccines-are-not-Vaccines-are-Medical-Devicies/b2430f6c456909bcade3f91c5164e2d9c68bb1dc…
78
1.3K
1.4K",,78,1.3K,1.4K,['https://pbs.twimg.com/ext_tw_video_thumb/1348765551024164865/pu/img/tjRdb3UL_XS4KDOW.jpg'],https://twitter.com/R_Good_Fellow_1/status/1348765791638810624
Conan O'Brien,@ConanOBrien,2021-01-12T19:25:01.000Z,"Conan O'Brien
@ConanOBrien
·
Jan 12","What's the best vaccine? Pfizer, Moderna or Dave's Hot Vaccines?
639
477
9.8K",,639,477,9.8K,[],https://twitter.com/ConanOBrien/status/1349074924124729344
Lucia - Santa Baby!,@LuciaRendn4,2021-01-13T18:05:42.000Z,"Lucia - Santa Baby!
@LuciaRendn4
·
Jan 13","I got my first Covid  vaccine yesterday. No side effects. Moderna. 
96
45
681",🌲 💙 💉,96,45,681,[],https://twitter.com/LuciaRendn4/status/1349417354200047618
Daniel F. Baranowski,@DFBHarvard,2021-01-14T18:22:40.000Z,"Daniel F. Baranowski
@DFBHarvard
·
Jan 14","I just received my 1st of 2 Moderna COVID-19 vaccines!

I thank Governor Ron DeSantis of Florida for looking out for us ANCIENT ones!
79
113
541",,79,113,541,[],https://twitter.com/DFBHarvard/status/1349784009845465089
Raniv D. Rojo,@ranivrojo,2021-01-15T20:09:33.000Z,"Raniv D. Rojo
@ranivrojo
·
Jan 15","Back in September 2020, I volunteered for Moderna's vaccine trial. Yes, I was a ""guinea pig""! 

Today, I found out I was in the treatment group! I can't express how much relief it brings to know I'm vaccinated.
16
314
5.8K",💉 🐷 😂,16,314,5.8K,[],https://twitter.com/ranivrojo/status/1350173297619697664
The HighWire,@HighWireTalk,2021-01-16T21:03:12.000Z,"The HighWire
@HighWireTalk
·
Jan 16","Clinical trials for Pfizer & Moderna both showed elevated incidences of #BellsPalsy...was this communicated while obtaining informed consent from these recipients?
jpost.com
COVID-19 vaccine: 13 out of 2 mil. Israelis suffer facial paralysis
""It is important to note that this is something rare, and I don't want people to avoid getting vaccinated – it's important.""
57
712
988",,57,712,988,[],https://twitter.com/HighWireTalk/status/1350549184492003331
Eddie Wayne,@EddieWa57455763,2021-01-17T16:20:56.000Z,"Eddie Wayne
@EddieWa57455763
·
Jan 17","After having received my 1st of 2 Moderna vaccine injections, I'm happy to report I've experienced zero side effects, I know many are skeptical about taking the vaccine because of not knowing if there are side effects, when available I hope you will get yours as well my friends.
86
142
747",,86,142,747,[],https://twitter.com/EddieWa57455763/status/1350840538170347521
John Solomon,@jsolomonReports,2021-01-18T19:35:03.000Z,"John Solomon
@jsolomonReports
·
Jan 18","California halts Moderna vaccine shots over ‘possible severe allergic reaction’ | Just The News
justthenews.com
California halts Moderna vaccine shots over ‘possible severe allergic reaction’
A higher-than-usual number of possible allergic reactions were reported with a specific lot of Moderna vaccine.
65
721
908",,65,721,908,[],https://twitter.com/jsolomonReports/status/1351251779648958470
Laurie Garrett,@Laurie_Garrett,2021-01-19T23:09:01.000Z,"Laurie Garrett
@Laurie_Garrett
·
Jan 19","After 2.5 hours standing in line in subfreezing temp for my ""appointment "" I finally got the 
@moderna_tx
 #COVID19 Vaccine. Hooray! But looking around, 90% of vax recipients are under 35 yr old white folks, in downtown #Brooklyn
 This is messed up.
668
1.3K
6.3K",,668,1.3K,6.3K,[],https://twitter.com/Laurie_Garrett/status/1351668010419974144
Prof Peter Hotez MD PhD,@PeterHotez,2021-01-20T18:51:41.000Z,"Prof Peter Hotez MD PhD
@PeterHotez
·
Jan 20","Now the real work begins (tomorrow's agenda): 

1. Day 1 of 0.5 billion immunizations in next 6-10 months

2. Communicating to the American people about what the heck is going on in California with allergic reactions to Moderna 

3.  Answers on x-protection to UK, SA, P1 Manaus
17
98
663",,17,98,663,[],https://twitter.com/PeterHotez/status/1351965640685481987
"Darius Morgendorffer, MSW",@conspiracylife,2021-01-21T23:36:27.000Z,"Darius Morgendorffer, MSW
@conspiracylife
·
Jan 21","Got my first dose of the Moderna #vaccine 
16
19
331",😁,16,19,331,[],https://twitter.com/conspiracylife/status/1352399690617163778
Ted Lieu,@tedlieu,2021-01-22T22:21:08.000Z,"Ted Lieu
@tedlieu
·
Jan 22","“According to a document the company submitted to the FDA, the Moderna vaccine can provide 80.2% protection after one dose”

If above is true, we should not sit on Moderna second doses and go immediately to a one shot strategy until supply increases.
bbc.com
How effective is a single vaccine dose against Covid-19?
Pretend it didn't happen – expert advice on how to behave after receiving a single dose of any of the Covid-19 vaccines.
196
455
2K",,196,455,2K,[],https://twitter.com/tedlieu/status/1352743126612332544
jelani cobb,@jelani9,2021-01-23T22:12:20.000Z,"jelani cobb
@jelani9
·
Jan 23","Dude in front of me on the vaccine line: Looks like they’re giving the Pfizer vaccine today. 

Me: Did you want Moderna?

Dude: Yeah, Pfizer uses a bigger microchip.
268
537
8K",,268,537,8K,[],https://twitter.com/jelani9/status/1353103298258219010
FakeJoeBiden,@fake_biden,2021-01-24T23:32:07.000Z,"FakeJoeBiden
@fake_biden
·
Jan 24","My dad got the Moderna vaccine today.
83
44
1.4K",,83,44,1.4K,[],https://twitter.com/fake_biden/status/1353485766337253378
Dr. Mike Todorovic,@drmiketodorovic,2021-01-25T23:07:37.000Z,"Dr. Mike Todorovic
@drmiketodorovic
·
Jan 25","Pfizer & Moderna Vaccines in  minutes
#MedTwitter #MedEd #FOAMed #Covid_19 #vaccine
9
126
289",🧠 ‼,9,126,289,['https://pbs.twimg.com/ext_tw_video_thumb/1353841759676076032/pu/img/SSzyUAsCQk6yHkDG.jpg'],https://twitter.com/drmiketodorovic/status/1353841986952859649
Jen “2 Modernas with a Pfizer Chaser” Phillips,@ClutchScience,2021-01-26T21:53:51.000Z,"Jen “2 Modernas with a Pfizer Chaser” Phillips
@ClutchScience
·
Jan 26","My mom has dementia & has lived in a dedicated memory care home 3 years. She received her first Moderna shot today. For the last year there’s been a lot of talk about how to assign value to lives like hers, so I want to tell you a story about the necklace she’s wearing.
1.9K
10.7K
62.4K",,1.9K,10.7K,62.4K,[],https://twitter.com/ClutchScience/status/1354185809407090688
The Wall Street Journal,@WSJ,2021-01-27T19:40:07.000Z,"The Wall Street Journal
@WSJ
·
Jan 27","The World Health Organization gave new guidance about Moderna’s Covid-19 vaccine this week, recommending generally against its use for most pregnant people, echoing similar guidance for the Pfizer and BioNTech shot
wsj.com
WHO Recommends Against Moderna, Pfizer Vaccines for Most Pregnant Women
The World Health Organization gave new guidance about Moderna’s Covid-19 vaccine this week, recommending generally against its use for most pregnant people, echoing similar guidance for the Pfizer...
384
1.6K
1.2K",,384,1.6K,1.2K,[],https://twitter.com/WSJ/status/1354514544375291904
Dan Collier,@dtcollier54,2021-01-28T18:34:14.000Z,"Dan Collier
@dtcollier54
·
Jan 28","Second Moderna shot has been administered. In 14 days I am holding my 11-month-old grandson and his big sister.
85
88
3.6K",,85,88,3.6K,[],https://twitter.com/dtcollier54/status/1354860350814957574
Jeremy Faust MD MS (ER physician),@jeremyfaust,2021-01-29T23:00:04.000Z,"Jeremy Faust MD MS (ER physician)
@jeremyfaust
·
Jan 29","Not saying it’s cold, but we are storing a case of Moderna vaccines on the back porch.
23
22
564",,23,22,564,[],https://twitter.com/jeremyfaust/status/1355289637401612288
Thomas Massie,@RepThomasMassie,2021-01-30T21:19:17.000Z,"Thomas Massie
@RepThomasMassie
·
Jan 30","Why would you want to vaccinate children? And why would you want to vaccinate the 1/3 of Americans who’ve already had COVID? (neither the Pfizer nor the Moderna trial demonstrated a benefit to those with evidence of prior infection.)
Nate Silver
@NateSilver538
 · Jan 30
Maybe instead of shots per day, it's also worth thinking about TIME: how long it would take to vaccinate the country. Here's a little conversion table for that, assuming you want to vaccinate 80% of the US population including children.
Show this thread
149
474
1.7K",,149,474,1.7K,[],https://twitter.com/RepThomasMassie/status/1355626664433221635
Robert B. Englund,@RobertBEnglund,2021-01-31T19:46:36.000Z,"Robert B. Englund
@RobertBEnglund
·
Jan 31","Got my first dose. No nightmare on Moderna Street
192
1.4K
13K",,192,1.4K,13K,[],https://twitter.com/RobertBEnglund/status/1355965725962194946
Coronavirus good news,@Coronavirusgoo1,2021-02-01T18:40:46.000Z,"Coronavirus good news
@Coronavirusgoo1
·
Feb 1","There were 75,000 people in the Pfizer, Moderna, AstraZeneca, Novavax and J&J trials who received a Covid vaccine and none of them died from Covid.
79
551
4.2K",,79,551,4.2K,[],https://twitter.com/Coronavirusgoo1/status/1356311548885667843
